pin_position;weld_time;energy_input;laser_energy;stator_id;ProduktID;Pinbezeichnung;Ergebnis;Pinspitze_X;Pinspitze_Y;Abstand_Pins_horizontal;Abstand_Pins_vertikal;Breite;Laenge;Anzahl_Kreise;min_relative_Hoehe;max_Abweichung_Konzentrizitaet;left_pin_id;right_pin_id;Drahtprüfung_Ergebnis_x;Pin_ID_x;Differenz_Abisolierposition_x;Differenz_Abisolierlaenge_max_x;Differenz_Abisoliermitte_max_x;Isolations-Einzeldefektflaeche_max_x;Isolations-Gesamtdefektflaeche_x;Abisolierungs-Einzeldefektflaeche_max_x;Abisolierungs-Gesamtdefektflaeche_x;Dachbiegen_Ergebnis_x;Pin_Type_x;Dachwinkel_links_x;Dachwinkel_rechts_x;Schenkelwinkel_links_x;Schenkelwinkel_rechts_x;Winkelsumme_x;Dachlaenge_x;Schulterlaenge_links_x;Schulterlaenge_rechts_x;Pinbreite_Fuss_x;Schenkellaenge_links_x;Schenkellaenge_rechts_x;Praegung_links_x;Praegung_rechts_x;3D_Biegen_Ergebnis_x;X_x;Y_x;Verdrehung_x;Abweichung_relativ_x;Winkel_relativ_x;Verdrehung_relativ_x;schnittkraft_x;praegekraft_x;cutting_machine_x;forming_machine_x;Abisolieren_Cluster_x;Abisolieren_eval_x;Dachbiegen_Cluster_x;3D_Biegen_Cluster_x;Schneiden_Cluster_x;Drahtprüfung_Ergebnis_y;Pin_ID_y;Differenz_Abisolierposition_y;Differenz_Abisolierlaenge_max_y;Differenz_Abisoliermitte_max_y;Isolations-Einzeldefektflaeche_max_y;Isolations-Gesamtdefektflaeche_y;Abisolierungs-Einzeldefektflaeche_max_y;Abisolierungs-Gesamtdefektflaeche_y;Dachbiegen_Ergebnis_y;Pin_Type_y;Dachwinkel_links_y;Dachwinkel_rechts_y;Schenkelwinkel_links_y;Schenkelwinkel_rechts_y;Winkelsumme_y;Dachlaenge_y;Schulterlaenge_links_y;Schulterlaenge_rechts_y;Pinbreite_Fuss_y;Schenkellaenge_links_y;Schenkellaenge_rechts_y;Praegung_links_y;Praegung_rechts_y;3D_Biegen_Ergebnis_y;X_y;Y_y;Verdrehung_y;Abweichung_relativ_y;Winkel_relativ_y;Verdrehung_relativ_y;schnittkraft_y;praegekraft_y;cutting_machine_y;forming_machine_y
04S2;1687158080;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;04S2;IO;327,1;20,5;8,9;12,00;3,2;5,6;10;1,3;0,1;300EH959969H 019062305181;300EH959969J 019062305146;Pass;300EH959969H 019062305181;-0,849966412;0,349519105;0,761516338;0;0;0;0;Pass;CD1080;44,20360157;42,21668769;46,61062779;47,67039854;-0,70131559;20,05375238;41,83989544;42,50112533;84,27219208;246,6879536;247,7612715;0,941117026;0,970993637;Pass;-2,756918145;2,316068956;-0,271373861;10,72360794;146,3794642;-1,304342392;4,59665;1,33278;50;30;4;Gut;2;0;4;Pass;300EH959969J 019062305146;-0,996002143;0,409837231;0,723817509;0;0;0;0;Pass;CD1060;44,69685667;41,35039794;46,87125158;47,4800027;-0,398508886;15,71043233;29,21155235;29,25224559;62,62461291;248,9850385;248,532848;0,918253299;0,950921795;Pass;-25,65001973;-3,194857339;13,55638423;8,84519949;164,1047498;-2,645325696;4,31355;1,33736;50;30
15S2;1687158100;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;15S2;IO;458,6;20,5;8,9;12,00;3,4;5,3;10;1,4;0,1;300EH959969J 019062305147;300EH959969H 019062305183;Pass;300EH959969J 019062305147;-1,351822773;0,349519105;0,716277743;0;0;0;0;Pass;CD1060;44,77984104;41,43641425;46,88381737;47,41740919;-0,517481846;15,69672413;29,20973248;29,22955103;61,9596028;248,9612518;248,5019055;0,926847873;0,968973821;Pass;-25,96659496;-3,376311759;13,54401985;9,103721972;165,7490054;-2,657690081;4,6488;1,33278;50;30;4;Gut;3;0;4;Pass;300EH959969H 019062305183;-0,843244849;0,409837231;0,761516338;0;0;0;0;Pass;CD1080;44,88505613;41,49260741;46,57145765;47,68243687;-0,631558057;20,07490378;42,04672953;42,34788907;84,62138239;246,6854183;247,8469574;0,937487664;0,944878024;Pass;-2,837234787;1,59795797;-0,62941994;10,41271706;149,9168237;-1,662388471;4,2912;1,30988;50;30
20S2;1687158108;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;20S2;IO;518,1;19,9;8,9;12,00;3,7;5,4;10;1,7;0,1;300EH959969H 019062305165;300EH959969J 019062305153;Pass;300EH959969H 019062305165;-0,975861596;0,349519105;0,716277743;0;0;0;0;Pass;CD1080;44,26777236;42,05698542;46,58530915;47,75080815;-0,660875078;20,07185122;41,88266609;42,49038527;84,66122183;246,7094751;247,6656576;0,929047552;0,978112588;Pass;-2,49549822;1,217785582;-0,639338215;9,927700965;150,8267941;-1,672306746;4,7084;1,34194;50;30;4;Gut;2;0;4;Pass;300EH959969J 019062305153;-1,384797149;0,409837231;0,716277743;0;0;0;0;Pass;CD1060;44,74353562;41,38651832;46,88641738;47,43139904;-0,447870367;15,72413746;29,19478232;29,23241805;62,33489188;248,9915889;248,5457489;0,920561632;0,956400842;Pass;-25,80688225;-4,049188304;13,41465571;8,804637016;169,7403486;-2,787054218;4,61155;1,3282;50;30
05S2;1687163534;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;05S2;IO;338,8;20,7;8,9;12,00;3,6;5,3;10;1,4;0,2;400EH959969J 019062307368;400EH959969H 019062307381;Pass;400EH959969J 019062307368;-1,074961173;0,338067488;0,331615683;0;0;0,083184182;0,083184182;Pass;CD1060;44,6819965;41,03520138;46,96957753;47,6966153;-0,383390715;15,47820424;29,01386297;29,0024474;62,0378187;249,0491306;248,8985992;0,859675228;0,87963536;Pass;-18,44759191;-3,128869923;18,33556599;3,157764352;35,60278946;0,764140775;3,79205;1,72666;50;37;4;Gut;3;3;2;Pass;400EH959969H 019062307381;-1,696729973;0,277773727;-0,406982884;0;0;0;0;Pass;CD1080;44,34791062;41,94343949;46,56577527;47,80463386;-0,661759248;19,99598558;41,85291202;42,36171132;84,3452955;246,6078641;247,4087275;0,855301523;0,88226155;Pass;2,578146031;1,992603527;2,573685332;5,968673753;170,6350456;-1,131952965;3,74735;1,70376;50;37
07S2;1687163538;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;07S2;IO;362,8;20,9;8,9;12,00;3,4;5,4;10;1,5;0,1;400EH959969J 019062307366;400EH959969H 019062307379;Pass;400EH959969J 019062307366;-0,573125169;0,277773727;0,406982884;0;0;0,077008566;0,079519531;Pass;CD1060;44,77493091;41,05908302;46,90427201;47,66073061;-0,399016548;15,51137425;29,01158302;29,0043257;61,9564553;249,0366813;248,9307102;0,8606988;0,880775013;Pass;-17,97535437;-3,873824639;18,52055008;3,23039076;19,78344221;0,949124861;3,7399;1,71292;50;37;4;Gut;3;3;2;Pass;400EH959969H 019062307379;-2,285995704;0,338067488;-0,309005523;0;0;0,12417398;0,229379999;Pass;CD1080;44,32640237;41,92991615;46,48260746;47,78922256;-0,528148543;20,0466157;41,83785353;42,39189161;85,00075314;246,6232144;247,3617516;0,865029869;0,881287571;Pass;3,045391771;1,410752111;2,157789614;5,435841191;175,8922092;-1,547848684;3,76225;1,70834;50;37
08S2;1687163539;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;08S2;IO;374,8;20,9;8,9;12,00;3,6;5,5;10;1,6;0,1;400EH959969H 019062307388;400EH959969J 019062307353;Pass;400EH959969H 019062307388;-2,27122071;0,458655009;-0,271321923;0;0;0;0;Pass;CD1080;44,35842986;42,02573081;46,56664468;47,80102565;-0,751830997;20,01613774;41,83060566;42,35349678;84,03494636;246,5764367;247,3787428;0,859442412;0,882104118;Pass;1,755988824;2,11034621;2,48221864;6,799055336;170,7834462;-1,223419658;3,7846;1,7175;50;37;3;Gut;2;0;2;Pass;400EH959969J 019062307353;-0,566922018;-0,204576357;-0,414519604;0;0;0,04891291;0,086594343;Pass;CD1060;44,77764272;41,1105026;46,93565377;47,65778571;-0,481584805;15,51681724;29,01013497;29,01725134;61,6155348;249,0080435;248,9245194;0,863303006;0,880867982;Pass;-18,1432727;-3,687351334;18,05691941;3,144091668;24,02061707;0,485494187;3,725;1,72208;50;37
16S2;1687163553;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;16S2;IO;470,7;20,6;8,9;12,00;3,5;5,4;10;1,3;0,2;400EH959969H 019062307380;400EH959969J 019062307368;Pass;400EH959969H 019062307380;-2,006309722;0,277773727;-0,399446164;0;0;0;0;Pass;CD1080;44,31488868;41,98158368;46,55108811;47,7779478;-0,62550827;20,01343679;41,83449116;42,39855512;84,52911906;246,6259318;247,2918482;0,865353625;0,884378555;Pass;2,535318084;1,593546091;2,175300343;5,959482064;174,4904481;-1,530337954;3,7399;1,71292;50;37;3;Gut;2;0;2;Pass;400EH959969J 019062307368;-1,074961173;0,338067488;0,331615683;0;0;0,083184182;0,083184182;Pass;CD1060;44,6819965;41,03520138;46,96957753;47,6966153;-0,383390715;15,47820424;29,01386297;29,0024474;62,0378187;249,0491306;248,8985992;0,859675228;0,87963536;Pass;-18,44759191;-3,128869923;18,33556599;3,157764352;35,60278946;0,764140775;3,79205;1,72666;50;37
47S3;1687163524;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;47S3;IO;267,4;10,9;8,9;12,00;3,4;4,7;10;1,3;0,1;400EH959969L 019062307399;400EH959969K 019062307435;Pass;400EH959969L 019062307399;-1,357126336;0,51894877;0,346689124;0;0;0;0;Pass;EF1060;47,15663456;41,5000557;45,39672545;46,55886359;-0,612279292;15,71395889;27,91558278;27,10514921;58,33636773;246,2280665;246,7709795;0,856822524;0,884437009;Pass;-20,18976794;-3,354431685;18,33565628;3,26451205;-175,1546213;0,470356465;3,7697;1,71292;50;37;4;Gut;3;4;2;Pass;400EH959969K 019062307435;-1,911338909;0,398361249;-0,324078963;0,026127603;0,026127603;0,044875007;0,044875007;Pass;EF1080;46,29380059;43,01170428;45,31486734;45,98844526;-0,60881747;20,23004185;40,34064512;39,76512206;80,69734922;244,5738839;244,1498668;0,855885163;0,887818318;Pass;0,550115118;2,548185128;5,076326768;7,176155226;157,8046816;0,642156015;3,73245;1,7175;50;37
07S3;1687168490;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;07S3;IO;362,7;12;8,9;12,00;3,1;5,2;10;1,8;0,1;400EH959969L 019062308585;400EH959969K 019062308598;Pass;400EH959969L 019062308585;-0,518551092;-0,325163879;-0,550180566;0;0;0,14753613;0,61016437;Pass;EF1060;47,17452942;41,32062741;45,41025238;46,65312512;-0,55853433;15,70861671;27,9939196;27,15551897;58,76062275;246,3039953;246,8065456;0,873618065;0,883467995;Pass;-18,97020709;-5,19439007;17,94262323;2,934355478;-133,8620004;0,077323407;3,7399;1,70376;50;37;3;Gut;3;4;2;Pass;400EH959969K 019062308598;-2,128771182;0,398361249;0,504960245;0;0;0,852828729;1,030072283;Pass;EF1080;46,28318095;43,02376951;45,27891712;46,00463792;-0,59050551;20,23325941;40,37002357;39,79351797;80,58431036;244,5856762;244,0621532;0,875892454;0,881959991;Pass;1,187973577;1,236599669;3,966362621;6,167396278;166,8860035;-0,467808132;3,79205;1,72666;50;37
11S3;1687168497;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;11S3;IO;410,8;12,1;8,9;12,00;3,4;5,1;10;1,5;0,1;400EH959969L 119062308581;400EH959969K 019062308594;Pass;400EH959969L 119062308581;-0,072576926;-0,264870118;-0,414519604;0;0;0,092786924;0,500258776;Pass;EF1061;47,24545744;41,45101113;45,35970124;46,65576352;-0,711933331;15,73993443;27,99701294;27,15680207;58,07314539;256,9472574;246,6313105;0,877134708;0,880735338;Pass;-19,68407947;-5,459078132;17,53290289;3,431267395;-139,5962286;0,200061964;3,7995;1,72208;50;37;3;Gut;3;4;2;Pass;400EH959969K 019062308594;-1,441364588;-0,264870118;-0,422056324;0;0;0,199197527;0,869642011;Pass;EF1080;46,26848501;43,00425164;45,26314284;46,04300252;-0,578882013;20,22414648;40,37745657;39,80300328;80,65713199;244,6288017;244,1071909;0,866194448;0,882431128;Pass;0,557219295;2,083095034;4,088338433;7,006962987;161,3061482;-0,34583232;3,725;1,72208;50;37
12S2;1687168498;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;12S2;IO;422,7;20,9;8,9;12,00;3,2;5,8;10;1,5;0,1;400EH959969H 019062308555;400EH959969J 019062308543;Pass;400EH959969H 019062308555;-2,075817548;-0,385457639;-0,527570405;0;0;0,218335148;1,064801636;Pass;CD1080;44,37862701;41,94673554;46,60191457;47,78996938;-0,71724651;20,01327715;41,78880866;42,36539742;83,83763824;246,5818583;247,4289621;0,87582028;0,889884481;Pass;1,728447496;2,072857066;1,948318141;6,820362356;171,1313745;-1,757320157;3,71755;1,70376;50;37;3;Gut;2;0;2;Pass;400EH959969J 019062308543;-0,495506398;-0,385457639;-0,384372724;0;0;0,774920966;1,62793632;Pass;CD1060;44,74458045;41,15909215;47,02886824;47,74372322;-0,676264062;15,46816514;28,98975941;28,98913863;60,58391387;249,0077231;248,9592777;0,872114515;0,881343183;Pass;-17,87409203;-3,294926042;17,91204184;3,558416997;28,03101408;0,340616623;3,71755;1,71292;50;37
42S2;1687168467;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;42S2;IO;207,8;19,2;8,9;12,00;3,3;5,6;10;1,6;0,1;400EH959969H 019062308550;400EH959969J 019062308538;Pass;400EH959969H 019062308550;-2,157654475;-0,264870118;0,391909444;0,025007849;0,025007849;0,391269345;0,72877351;Pass;CD1080;44,33066873;41,97174212;46,56409718;47,74747578;-0,613983815;20,02253176;41,81372982;42,36756146;84,3427038;246,5587463;247,3493376;0,88299792;0,883006623;Pass;2,222402524;2,015019222;2,304212927;6,323424579;170,9591598;-1,401425371;3,725;1,70834;50;37;4;Gut;2;0;2;Pass;400EH959969J 019062308538;-0,320692275;-0,264870118;-0,459739925;0;0;0,048420896;0,438248133;Pass;CD1060;44,85987668;41,09113317;46,90870047;47,60787064;-0,467580963;15,51219193;28,98991311;28,98760842;61,70995259;249,0058562;248,8717667;0,864997435;0,889394392;Pass;-18,88555636;-4,116937026;17,83433947;2,292996827;21,76555137;0,262914253;3,71755;1,7175;50;37
03S3;1687352879;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;03S3;IO;314,7;11,3;8,9;12,00;3,3;5;10;1,7;0;420EH959969L 021062304065;420EH959969K 021062304078;Pass;420EH959969L 021062304065;52,65649356;-0,43406406;-0,278976923;0;0;0,406874237;2,76786402;Pass;EF1060;46,5303599;41,94295183;45,90596688;46,92978353;-1,309062142;15,91532727;27,6112501;26,96428888;54,78998358;247,6181784;248,3318921;0,892605155;0,940495001;Pass;-31,37530949;-9,747810553;16,64839287;13,87912002;-152,2523394;1,132455227;3,88145;1,38316;50;42;0;Medium;3;4;3;Pass;420EH959969K 021062304078;51,03011899;-0,43406406;-0,28651684;0;0;0,866540536;2,973143524;Pass;EF1080;46,50965856;43,22198874;45,68167703;46,17508421;-1,588408535;20,45749797;40,24317037;39,65835459;75,85811609;246,610383;249,0602092;0,902012627;0,934307739;Pass;-1,069138207;-6,005377079;1,198328671;6,819576679;-133,9589075;0,003109588;3,874;1,37858;50;42
11S3;1687352893;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;11S3;IO;410,3;11,9;8,9;12,00;3,1;5,1;10;1,4;0,1;420EH959969L 121062304044;420EH959969K 021062304070;Pass;420EH959969L 121062304044;52,63422886;-0,373744726;-0,28651684;0;0;0,400641124;1,428984335;Pass;EF1061;46,40188263;41,99168226;45,83928095;46,85738676;-1,090232593;15,91355246;27,58992206;26,98647563;55,7841161;260,1657207;249,7704662;0,904457635;0,931151243;Pass;-30,37854734;-9,02231537;16,83535241;12,88501785;-156,7000709;0,453049864;3,7846;1,374;50;42;3;Gut;3;4;3;Pass;420EH959969K 021062304070;51,30000551;-0,494383395;-0,429775259;0;0;0,257572227;3,661575422;Pass;EF1080;46,52288203;43,28620625;45,70565457;46,19829373;-1,713036577;20,40313881;40,29457661;39,6463266;75,18768951;246,4945555;249,1148447;0,900608891;0,938735783;Pass;-1,53524066;-7,363977323;1,68606298;8,143783592;-129,6805449;0,490843896;3,82185;1,39232;50;42
12S3;1687352895;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;12S3;IO;422,3;11,9;8,9;12,00;2,7;5,2;10;1,3;0,1;420EH959969K 021062304079;420EH959969L 021062304067;Pass;420EH959969K 021062304079;51,135965;-0,373744726;-0,301596673;0,033180138;0,033180138;0,61761202;1,567059854;Pass;EF1080;46,50803487;43,2905713;45,66493645;46,21380735;-1,67734996;20,43296271;40,2478567;39,65864386;75,22006893;246,5790512;249,0267067;0,894738656;0,942312588;Pass;-0,77242078;-5,981857395;1,93563978;6,599630947;-132,2460863;0,740420697;3,874;1,3969;50;42;0;Gut;2;1;3;Pass;420EH959969L 021062304067;52,8837814;-0,43406406;-0,271437006;0;0;0,714982896;4,974627289;Pass;EF1060;47,33386528;41,15064316;45,89595173;46,96912012;-1,349580282;15,91313852;27,74908524;26,81207524;54,71031821;247,5659351;248,3595263;0,878756795;0,933908177;Pass;-30,61286232;-9,365286889;17,27202019;13,02626483;-152,1800154;1,756082552;3,82185;1,37858;50;42
13S3;1687352897;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;13S3;IO;434,3;11,9;8,9;12,00;3,4;5;10;1,2;0,1;420EH959969L 021062304042;420EH959969K 021062304120;Pass;420EH959969L 021062304042;52,78393687;-0,373744726;-0,294056756;0;0;0,268988123;1,977773827;Pass;EF1060;47,39819946;41,14651694;45,82593695;46,84798421;-1,218637572;15,95999314;27,75091256;26,81331618;55,26700875;247,5946553;248,320092;0,891277216;0,933559367;Pass;-29,96253972;-9,295845502;16,52724978;12,42105907;-151,0632466;1,01131214;3,85165;1,374;50;42;0;Gut;3;4;3;Pass;420EH959969K 021062304120;51,66037273;-0,43406406;0,301596673;0;0;1,244022716;6,921356078;Pass;EF1080;46,46550094;43,27154103;45,66669647;46,17958082;-1,583319256;20,42422922;40,25475686;39,66839893;75,67391692;246,5811522;249,1389323;0,899830566;0,933938533;Pass;-0,704400282;-6,581913123;1,943081194;7,012796237;-128,5360289;0,747862111;3,874;1,38316;50;42
01S3;1687339069;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;01S3;IO;291,4;11,4;8,9;12,00;3,2;5;10;1,2;0,1;340EH959969L 021062310443;340EH959969K 021062310456;Pass;340EH959969L 021062310443;0,718745142;0,367615261;-0,854626887;0;0;0,063300113;0,063300113;Pass;EF1060;47,23091735;41,07977401;45,82305038;46,86731963;-1,001061369;15,75989582;27,65196483;26,60500875;55,79642433;246,8752392;247,4781083;0,927544448;0,911494727;Pass;-20,64775202;-4,723529229;15,45481837;6,338403424;-74,6830748;-2,380584433;4,32845;1,41064;51;34;3;Gut;3;2;1;Pass;340EH959969K 021062310456;0,490385032;-0,292096722;-0,929594158;0;0;0,122656772;0,167468745;Pass;EF1080;46,987197;42,0223844;45,561028;46,19965652;-0,770265918;20,16468304;40,13095835;39,0784054;78,83641264;245,1507076;245,0567877;0,930719882;0,917246982;Pass;6,459556417;-1,126811285;0,335871026;5,630517303;-67,85697294;-0,956053732;4,64135;1,36484;51;34
05S3;1687339076;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;05S3;IO;339,1;11,8;8,9;12,00;3,2;5,1;10;1,3;0;340EH959969L 021062310439;340EH959969K 021062310452;Pass;340EH959969L 021062310439;0,727189188;-0,292096722;-0,899607249;0;0;0;0;Pass;EF1060;47,18763023;41,23066726;45,76130905;46,74970148;-0,929308025;15,7919654;27,64050782;26,6028607;55,93625073;247,0144531;247,3839607;0,899212446;0,920023314;Pass;-20,13324894;-5,309233363;15,14332854;7,047492432;-71,9055333;-2,692074263;4,28375;1,40148;51;34;3;Gut;3;2;1;Pass;340EH959969K 021062310452;0,459747102;-0,292096722;-0,914600703;0;0;0;0;Pass;EF1080;46,30371665;42,79259563;45,57313417;46,19802209;-0,867468538;20,14319907;39,97168017;39,28675166;78,34370557;245,167112;245,1580305;0,918440044;0,914089352;Pass;6,615239143;-1,487238081;0,355377207;6,023046833;-67,77755635;-0,936547551;4,3657;1,38774;51;34
09S2;1687339083;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;09S2;IO;386,9;20,8;8,9;12,00;3,3;5,6;10;1,3;0;340EH959969J 021062310387;340EH959969H 021062310400;Pass;340EH959969J 021062310387;0,647013031;-0,352070538;-0,899607249;0;0;0;0;Pass;CD1060;44,58345608;40,83839959;47,32827011;47,99890163;-0,749027408;15,66464018;28,73209053;28,63090329;59,91304762;249,6870894;249,4742844;0,903491956;0,91291043;Pass;-16,99377036;-5,17393159;15,99602067;6,292063954;-52,89106872;-1,791785835;4,3508;1,40606;51;34;3;Gut;3;2;1;Pass;340EH959969H 021062310400;0,504595141;-0,292096722;-0,892110522;0;0;0;0;Pass;CD1080;44,26148021;41,58525896;46,72683086;47,87123704;-0,444807068;19,98920167;41,37094535;41,87135514;84,36358233;247,2944875;248,8119265;0,902316268;0,922092348;Pass;8,266339336;-1,724575587;0,383144257;8,371300111;-61,31255603;-2,828225128;4,3955;1,38316;51;34
10S3;1687339085;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;10S3;IO;398,9;12;8,9;12,00;3,1;5,3;10;1;0,1;340EH959969K 121062310457;340EH959969L 021062310422;Pass;340EH959969K 121062310457;0,546452599;-0,292096722;-0,892110522;0;0;0;0;Pass;EF1081;47,01373002;41,94508302;45,51414105;46,16960845;-0,642562541;20,12742459;40,16634306;39,09876592;79,25767805;258,3803492;244,7492605;0,906828657;0,917278259;Pass;7,266061446;-0,891336617;0,128334108;6,174640744;-63,08476455;-1,267190226;4,2763;1,38316;51;34;3;Gut;2;2;1;Pass;340EH959969L 021062310422;0,499075971;-0,232122905;0,892110522;0;0;0;0;Pass;EF1060;47,20054713;41,23867572;45,73152964;46,73660397;-0,907356453;15,80196032;27,63355704;26,59433209;56,05150469;246,8496787;247,5748413;0,926108865;0,915762227;Pass;-19,77261945;-5,049335335;15,81215495;6,92541535;-68,3994936;-2,023247856;4,3359;1,38316;51;34
20S2;1687339462;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;20S2;IO;518,3;19,9;8,9;12,00;3,5;5,4;10;1,3;0,1;340EH959969H 021062310399;340EH959969J 021062310387;Pass;340EH959969H 021062310399;0,518500342;-0,292096722;-0,929594158;0;0;0;0;Pass;CD1080;44,26794327;41,5397646;46,72040654;47,864864;-0,392978405;19,99282621;41,40539415;41,83143384;84,97546877;247,1953552;248,831985;0,9183793;0,917763453;Pass;8,261671508;-2,045937502;0,45825802;8,652423871;-62,36125494;-2,753111364;4,5147;1,3969;51;34;3;Gut;2;2;4;Pass;340EH959969J 021062310387;0,647013031;-0,352070538;-0,899607249;0;0;0;0;Pass;CD1060;44,58345608;40,83839959;47,32827011;47,99890163;-0,749027408;15,66464018;28,73209053;28,63090329;59,91304762;249,6870894;249,4742844;0,903491956;0,91291043;Pass;-16,99377036;-5,17393159;15,99602067;6,292063954;-52,89106872;-1,791785835;4,3508;1,40606;51;34
44S3;1687339061;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;44S3;IO;232;10,6;8,9;12,00;3,3;5;10;1,2;0,1;340EH959969K 021062310448;340EH959969L 021062310436;Pass;340EH959969K 021062310448;0,514980526;-0,352070538;0,907103976;0;0;0;0;Pass;EF1080;46,28820895;42,77306192;45,5577463;46,18965105;-0,808668219;20,14594572;39,96324037;39,27376418;78,58611767;245,1618341;245,1605543;0,91934337;0,917074496;Pass;7,218151572;-1,482742178;0,500381334;6,271943438;-62,6565534;-0,791543424;4,619;1,40148;51;34;4;Gut;2;2;4;Pass;340EH959969L 021062310436;0,688184049;-0,352070538;0,907103976;0;0;0,051435609;0,051435609;Pass;EF1060;47,13405574;40,96776468;45,90172743;46,90379655;-0,907344408;15,69902307;27,65790597;26,56967465;56,08951496;246,8878444;247,4943597;0,9239099;0,915586408;Pass;-20,21969827;-4,630779929;15,26059708;6,37703725;-70,750533;-2,574805726;4,46255;1,3969;51;34
03S2;1687740030;713;3850;0EH902171E;#0EH902171E    ###*1PS VWS65P1L31U*=;03S2;IO;314,7;20,5;8,9;12,00;3,3;5,5;10;1,5;0,1;370EH959969J 025062331019;370EH959969H 025062331032;Pass;370EH959969J 025062331019;-0,962209104;0,338067488;0,361762564;0,083319909;0,195210523;0;0;Pass;CD1060;44,88900935;41,0899565;47,23020276;47,81327374;-1,022442347;15,86844434;29,18038536;29,15622935;60,07456792;249,3593958;249,4377599;0,877182634;0,894863589;Pass;-19,53180311;-5,034284724;15,39360602;1,484796062;-2,589487403;-2,177819203;3,7995;1,54804;51;37;4;Gut;3;3;3;Pass;370EH959969H 025062331032;-0,423474179;0,277773727;-0,369299284;0,032235355;0,049354025;0;0;Pass;CD1080;43,96535622;42,61863762;46,80847935;47,75295694;-1,145430134;20,23594297;41,93224026;42,65676618;82,83946994;246,8216303;248,2607987;0,890920559;0,895632473;Pass;9,826088819;0,430708384;0,621060968;1,481644027;-23,49382463;-3,084577329;3,77715;1,56636;51;37
08S2;1687740038;713;3850;0EH902171E;#0EH902171E    ###*1PS VWS65P1L31U*=;08S2;IO;374,6;20,9;8,9;12,00;3,3;5,6;10;1,6;0,1;370EH959969H 025062331037;370EH959969J 025062331002;Pass;370EH959969H 025062331037;-0,72765545;0,277773727;-0,369299284;0,010943055;0,010943055;0;0;Pass;CD1080;43,9218182;42,62579576;46,75843301;47,79935041;-1,105397375;20,2258358;41,96233145;42,65803794;83,00805169;246,7785053;248,3295298;0,8919688;0,904532405;Pass;9,518665278;-1,708109213;0,351211333;2,924973603;-68,93326371;-3,354426965;3,83675;1,5801;51;37;3;Gut;2;2;2;Pass;370EH959969J 025062331002;-1,379165396;0,338067488;-0,369299284;0,148265667;0,199299323;0,067236164;0,103204034;Pass;CD1060;44,73944982;41,14687461;47,23601283;47,92437984;-1,046717105;15,87037696;29,20491423;29,14164018;59,97681121;249,1894846;249,5572849;0,890893703;0,895373609;Pass;-20,05508725;-6,165328296;15,77340509;1,535284425;-51,29663128;-1,798020128;3,8591;1,5343;51;37
08S3;1687740039;713;3850;0EH902171E;#0EH902171E    ###*1PS VWS65P1L31U*=;08S3;IO;374,7;12;8,9;12,00;3,4;5;10;1,5;0,1;370EH959969K 025062331086;370EH959969L 025062331050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pass;370EH959969L 025062331050;-1,254883297;0,338067488;-0,354225844;0,095739004;0,178448138;0,095705072;0,366397223;Pass;EF1060;47,4158943;41,43233558;45,65612049;46,76007364;-1,264424011;16,01008637;27,95942826;27,12252278;56,1145656;247,3988682;248,3711353;0,905518558;0,896423625;Pass;-21,0347308;-6,56454472;15,59029637;5,37989137;-139,6133952;-2,275003444;3,79205;1,54804;51;37
